Id,Label,names,pageranks
976252,,Rembrandt,0.000242
1108125,,Rome,0.0024
1344768,,Charlemagne,0.001337
1224098,,Friedrich Drrenmatt,0.000114
54901,,Burning bush,0.000018
54979,,Og,0.000018
57166,,Psalm 151,0.000121
57252,,Acts of the Apostles,0.000244
55124,,Elizabeth (biblical figure),0.000018
55717,,Pharisees,0.000026
55686,,Shimon bar Yochai,0.000018
60153,,Martin Luther,0.000867
173000,,Hadrian,0.000302
55883,,Saturday,0.000018
59773,,All Saints,0.000098
219408,,Romanian language,0.00045
396694,,Korean language,0.000612
876726,,Purple,0.000058
55998,,Jacob Ettlinger,0.000018
56103,,Samuel Jacob Rubinstein,0.000018
56144,,Trembling Before G-d,0.000018
1061978,,2001 in film,0.000085
1062316,,Rotten Tomatoes,0.000417
56159,,List of Hasidic dynasties,0.000021
161340,,Krakw,0.000366
1312190,,Gra Kalwaria,0.000021
56284,,History of the Jews in Belarus,0.000046
255586,,RCA,0.00041
620117,,Kresy,0.000266
978603,,Marc Chagall,0.000287
1103234,,Issai Schur,0.000021
1160905,,History of the Jews in Poland,0.000104
1265350,,Louis B. Mayer,0.000134
56685,,Evangelism,0.000175
56732,,Agabus,0.000018
57063,,Antidoron,0.000018
1164366,,Touched by an Angel,0.000177
57211,,But to bring a sword,0.000018
1250252,,Malta,0.000796
57631,,Codex Basilensis A. N. III. 12,0.000037
58328,,A Plain Introduction to the Criticism of the New Testament,0.000067
69506,,Asterisk,0.000025
57688,,Papyrus 49,0.000018
58195,,Minuscule 870 (Gregory-Aland),0.000019
58324,,List of New Testament minuscules,0.000044
58509,,Minuscule 141,0.000019
58731,,Minuscule 613,0.000019
58732,,Minuscule 617,0.000024
58890,,Minuscule 66,0.000019
778293,,Amsterdam,0.000787
802032,,Bratislava,0.000282
1343520,,Leicester,0.000259
1358586,,Madrid,0.001122
1535284,,"Ann Arbor, Michigan",0.000539
457103,,Calque,0.000246
333924,,Newspaper,0.001511
433520,,Lewis Carroll,0.00045
1724212,,David Kindersley,0.000053
59024,,Codex Curiensis,0.000018
59347,,Divinity,0.000067
65179,,Discourse,0.000344
59358,,Theoria,0.000023
59704,,Methodism,0.000473
973525,,Memento mori,0.000023
1778194,,Apse,0.00011
59406,,Righteousness,0.000071
59448,,Christ in Majesty,0.000031
59572,,Marrano,0.000046
487753,,Seville,0.000442
59600,,York Mystery Plays,0.000018
1039703,,William Gaskill,0.000033
1778468,,York Minster,0.000039
59615,,Holy Lance,0.000021
131481,,U-boat,0.000453
161837,,Holy Roman Emperor,0.00111
194787,,Odin,0.00012
619969,,Russians,0.000964
115455,,"Baltimore, Maryland",0.000252
236080,,Lake Erie,0.000322
168351,,William Shakespeare,0.001684
169406,,Virgil,0.000484
188724,,Style (fiction),0.000045
456991,,Grammar,0.000561
457097,,Language,0.00092
824037,,James Merrill,0.000089
1186170,,Music,0.001559
1058647,,Halloween,0.000231
59871,,Assumption of Mary,0.00032
60273,,Melito of Sardis,0.000038
530762,,Anglican Church of Canada,0.000252
59881,,List of plants in the Bible,0.000018
842164,,Pine,0.000594
1452292,,Lamiaceae,0.00016
266171,,"Fort Worth, Texas",0.000198
1097018,,Bishop,0.0014
1160760,,Yellow badge,0.000138
1630409,,PLoS ONE,0.000073
817453,,Doubleday (publisher),0.000226
499383,,International Business Times,0.000107
60059,,Massacre of the Innocents,0.000018
60102,,Legalism (theology),0.000018
1530817,,Homeschooling,0.000197
182628,,Roman Catholicism in Germany,0.000088
218660,,Patriotism,0.000267
371465,,Finnish language,0.000233
1106090,,Pope,0.001673
1400094,,German American,0.000685
1498822,,Johann Sebastian Bach,0.00058
271194,,Outlaw,0.000163
459455,,Leuven,0.000282
897643,,Martin of Tours,0.000086
1113990,,Frankfurt,0.000519
1159519,,History of Germany,0.000338
1159553,,Daniel Goldhagen,0.000072
169672,,Greek mythology,0.000656
196007,,Brothers Grimm,0.000381
196096,,Folklore,0.000443
60284,,Ambrose,0.000099
979515,,Iconography,0.000231
1142215,,Papist,0.000034
1144101,,James I of England,0.00086
1168316,,December 25,0.000034
1404476,,American Civil Liberties Union,0.000202
1716047,,Economist,0.000151
1108352,,Cardinal (Catholicism),0.00067
1537798,,New Mexico State University,0.00004
1163055,,Autobiography,0.000315
169214,,Dictionary of Greek and Roman Biography and Mythology,0.000085
1106097,,Pope Pius IX,0.000351
60309,,Pentarchy,0.000153
161705,,Serfdom,0.000435
175561,,Huns,0.000783
178692,,Christoph Cellarius,0.000094
1144063,,Edward I of England,0.000471
1144490,,Joan of Arc,0.000253
60360,,State religion,0.000936
169822,,Athena,0.000344
171364,,Sparta,0.000374
539402,,Liberal Party (UK),0.000665
1140590,,Free City of Lbeck,0.000092
1570204,,Ecuador,0.00078
1752659,,Republic of Macedonia,0.000487
60420,,Radhanite,0.000029
1118979,,Clan,0.000082
60467,,Frankfurter Judengasse,0.000018
60496,,Impanation,0.000018
61016,,Florence Farr,0.000018
61102,,Evocation,0.000034
137474,,Women's suffrage,0.000421
65159,,Spirit,0.000077
61265,,Emygdius,0.000018
62086,,John the Russian,0.000018
62298,,Alekos Fassianos,0.000018
978963,,Poster,0.000037
62403,,Gatianus of Tours,0.000026
63291,,Univariate distribution,0.000018
63582,,Multi-armed bandit,0.000018
64112,,Wylie Sypher,0.000019
1537386,,Amherst College,0.000085
64194,,Center for Public Leadership,0.000018
64765,,Beyond Good and Evil,0.000018
669873,,English people,0.000676
65137,,Gottlob Frege,0.000264
67089,,Historical materialism,0.000184
64900,,Postmodernism,0.000453
67357,,Jean Baudrillard,0.000075
598238,,Zygmunt Bauman,0.000052
977949,,Impressionism,0.000557
978072,,Black Mountain College,0.000057
1169077,,Contemporary history,0.000071
1494856,,John Adams (composer),0.000099
64960,,Monism,0.000047
66037,,Cosmic pluralism,0.000023
341658,,nyat,0.000028
889672,,Mecklenburg-Vorpommern,0.000244
65163,,Bernard Bolzano,0.000049
1101644,,Georg Cantor,0.000087
65188,,Claude Adrien Helvtius,0.000018
65190,,Science wars,0.000018
65796,,University of Chicago Press,0.000364
169398,,Iliad,0.000537
1090184,,Institute of Physics,0.00016
1091477,,American Astronomical Society,0.000081
66276,,Camille Paglia,0.000085
553422,,Marija Gimbutas,0.000022
823797,,Walt Whitman,0.000272
824179,,Harold Bloom,0.00034
1064130,,Salon.com,0.000315
1404680,,Kimba Wood,0.000023
1538192,,Yale,0.000278
66296,,Samuel von Pufendorf,0.000026
198674,,Stockholm,0.00099
1783677,,Frederick I of Prussia,0.00014
1784565,,House of Habsburg,0.00053
597114,,List of psychologists,0.000066
1104768,,Computer simulation,0.000127
66976,,Carl Schmitt,0.000043
67353,,Giorgio Agamben,0.000033
66991,,Herbert Spencer,0.000287
537481,,William Ewart Gladstone,0.00023
827122,,Thomas Hardy,0.000378
1401577,,Andrew Carnegie,0.000238
1167669,,War,0.000458
67334,,Hamid Dabashi,0.000022
1537803,,University of Pennsylvania,0.000476
67344,,List of French philosophers,0.000018
1167674,,Citizenship,0.000323
67560,,The Myth of Sisyphus,0.000018
67982,,Joseph Agassi,0.000018
68030,,Cultural assimilation,0.000257
668816,,Cricket,0.002006
1101555,,Topology,0.000219
1179154,,Rock and roll,0.001053
1179888,,Rhythm and blues,0.000795
1179890,,Guitar,0.000897
68049,,Aristocracy,0.000449
1653250,,Aristocracy (class),0.000477
68266,,Thaddeus Golas,0.000018
85032,,Cardiff,0.000391
1091783,,Space,0.000211
68576,,Martin Chuzzlewit,0.000063
601985,,The Simpsons,0.000659
1739616,,Protagonist,0.00016
68588,,David Copperfield (novel),0.000089
1506561,,Bransby Williams,0.000028
68944,,John Horton Conway,0.000022
68969,,Hexagon,0.000097
69262,,80 (number),0.000034
1544408,,Steve Largent,0.000043
69303,,Abundant number,0.000019
69329,,41 (number),0.000018
386922,,Atlanta Braves,0.000572
1179838,,Bruce Springsteen,0.000243
1181772,,Paul McCartney,0.000395
1739559,,Arcade game,0.00021
69334,,196 (number),0.000018
288371,,Oklahoma State Highway 66,0.000019
321960,,Fox Broadcasting Company,0.000931
386934,,Major League Baseball,0.001943
1058228,,Comedy film,0.000247
1164530,,Csi: Crime Scene Investigation,0.000153
1179338,,1987 in music,0.000021
1545400,,National Football League,0.001681
1545435,,Quarterback,0.000449
386927,,Home run,0.000373
668825,,Captain (cricket),0.000168
71173,,Larry J. Kolb,0.000018
71503,,Stare Grochale,0.000018
71984,,Victor Houteff,0.000018
72589,,Billy Forrester,0.000018
72722,,1876 FA Cup Final,0.000018
82120,,FA Cup,0.000997
668741,,First-class cricket,0.000333
73555,,Odd Grenland,0.000025
74088,,Skeid,0.000018
765681,,Bandy,0.000197
74194,,Eidsvold TF,0.000018
74621,,St Patrick's Athletic F.C.,0.000042
1625585,,K Slovan Bratislava,0.000052
74763,,PFAI Players' Player of the Year,0.000018
74845,,Harpal Singh,0.000024
82100,,Bradford City A.F.C.,0.00013
82106,,Leeds United A.F.C.,0.00032
82181,,Stockport County F.C.,0.000085
75327,,Davie Laing,0.000018
82636,,Midfielder,0.000658
86940,,Hibernian F.C.,0.000158
75902,,Arthur Ford (English footballer),0.000018
76255,,Jack Hodgson,0.000018
76287,,Tom Wynter,0.000018
83014,,Defender (association football),0.000184
76426,,Ian Patterson,0.000018
82143,,Sunderland A.F.C.,0.0003
82164,,Burnley F.C.,0.000192
77281,,195556 Stoke City F.C. season,0.000018
82166,,Rotherham United F.C.,0.000083
82172,,Notts County F.C.,0.000099
82195,,Hull City A.F.C.,0.000104
78592,,Jack Burkett,0.000018
78645,,South Liverpool F.C.,0.00002
82198,,Cardiff City F.C.,0.000179
78767,,Joe Clennell,0.000024
82137,,Everton F.C.,0.000437
78978,,Jon Dahl Tomasson,0.000019
82144,,Birmingham City F.C.,0.000233
1358703,,Real Madrid C.F.,0.000432
78994,,George Edmonds (footballer),0.000018
82196,,Portsmouth F.C.,0.000269
84320,,Southern Football League,0.000153
79323,,Derek Temple,0.000018
82169,,Preston North End F.C.,0.000223
79736,,"Alan Kelly, Jr.",0.000018
81952,,Goalkeeper (association football),0.000703
79949,,F.C. Halifax Town,0.000056
82659,,Conference North,0.000117
79984,,Paul Pettinger,0.000018
82145,,Torquay United F.C.,0.000047
82183,,Carlisle United F.C.,0.000112
80066,,Worcester City F.C.,0.000061
80184,,Frank Roberts (footballer),0.000021
81995,,Old Trafford,0.000187
82140,,Manchester City F.C.,0.000338
83651,,Eric Brook,0.000037
105703,,France national football team,0.0007
793070,,Swansea,0.000256
80210,,Welling United F.C.,0.000041
82154,,Norwich City F.C.,0.000129
80259,,198586 Stoke City F.C. season,0.000018
80737,,List of Blackpool F.C. players,0.000018
82524,,Paul Stewart (footballer born 1964),0.000025
82545,,Simon Grayson,0.000055
80807,,Adam Stansfield,0.000018
82103,,Hereford United F.C.,0.000057
80857,,List of Port Vale F.C. players,0.000018
80885,,Mike Walker (Welsh footballer),0.000018
80941,,Brian McDermott (footballer),0.000018
82115,,Arsenal F.C.,0.000589
81059,,Paddy McCarthy,0.000019
81070,,Moss Rose,0.000021
82294,,Macclesfield Town F.C.,0.000039
81076,,201011 Milton Keynes Dons F.C. season,0.000018
81189,,Darius Charles,0.000021
82180,,Peterborough United F.C.,0.000065
82186,,Leyton Orient F.C.,0.000061
81164,,York City F.C. Clubman of the Year,0.000021
82175,,Chesterfield F.C.,0.00006
82689,,Histon F.C.,0.000075
81406,,Tommy Widdrington,0.000018
85305,,Newcastle upon Tyne,0.00016
81451,,Ian Bennett (footballer),0.000018
82126,,Aston Villa F.C.,0.000637
81452,,Jon McCarthy,0.000018
81463,,Muzzy Izzet,0.000018
81567,,191920 Football League,0.000018
81605,,200506 Stoke City F.C. season,0.000018
82122,,Luton Town F.C.,0.000107
82251,,200506 FA Cup,0.000022
895822,,VfL Osnabrck,0.000038
81678,,FA Cup Semi-finals,0.000067
82314,,Maine Road,0.000145
84661,,Burnley,0.000089
81777,,Clayton Donaldson,0.000018
82626,,Hat-trick,0.000071
86949,,Kilmarnock F.C.,0.000095
81815,,Martyn Woolford,0.000018
82279,,Cheltenham Town F.C.,0.000042
82909,,Dario Gradi,0.00002
81858,,Paul Ince,0.000033
82363,,Alex Ferguson,0.000069
88822,,F.C. Internazionale Milano,0.000214
737885,,Boavista F.C.,0.000033
81860,,Dion Dublin,0.000029
81994,,Peter Crouch,0.000078
81878,,Harry Redknapp,0.000047
81977,,Darren Bent,0.000097
623046,,BSC Young Boys,0.000039
794668,,Poole,0.000077
1006934,,North American Soccer League,0.000159
81906,,Nigel Clough,0.000025
82736,,Petr ech,0.000091
89984,,Lev Yashin,0.000093
97712,,2001 in association football,0.000085
1648128,,Bethnal Green,0.000097
82744,,Exhibition game,0.000051
83962,,Heurelho Gomes,0.000022
443506,,Egypt national football team,0.000183
1179355,,Bon Jovi,0.000194
82009,,Emirates Stadium,0.000093
944159,,E Street Band,0.000057
82010,,Craven Cottage,0.000045
453983,,Architect,0.000358
82099,,List of former Football League clubs,0.00002
82334,,Goal of the Season,0.000035
83259,,2002 FA Cup Final,0.000054
105768,,FC Lorient,0.000084
448319,,Milton Keynes,0.000063
83199,,List of football clubs in England,0.000078
82725,,Alan Stubbs,0.000049
1730084,,NEC,0.000118
1358714,,Real Betis,0.000112
1782870,,George V of the United Kingdom,0.000399
82901,,Ian Porterfield,0.000059
83721,,Jonathan Spector,0.000032
83228,,Frank O'Farrell,0.000025
82444,,Steve Morison,0.000027
105748,,FC Nantes,0.000053
1064072,,Mark Strong,0.000037
85166,,Chris Sedgwick,0.000026
1179503,,Muse (band),0.000248
1181827,,Elvis Presley,0.000998
83140,,Jason Lee (footballer),0.000024
1168810,,British Virgin Islands,0.000307
1680718,,Anchor,0.000068
475111,,Rhondda,0.000067
793515,,Welsh people,0.000238
1178614,,Motrhead,0.000078
661872,,Australian rules football,0.000743
1206084,,Zurich,0.000539
1177303,,David Cassidy,0.000043
1178721,,David Bowie,0.000366
1178850,,The Rolling Stones,0.000626
1178996,,Fleetwood Mac,0.000153
83522,,Arjen Robben,0.00007
83476,,Park Ji-Sung,0.00003
957454,,River Clyde,0.000034
82461,,Barry Hayles,0.000018
82616,,Lucas Neill,0.00002
610467,,Australian Broadcasting Corporation,0.000613
227543,,Detroit Red Wings,0.00019
227545,,National Hockey League,0.001348
82656,,Gigg Lane,0.000018
386675,,Minor league baseball,0.000306
386953,,World Series,0.000801
946978,,National Basketball Association,0.001281
1005282,,Major League Soccer,0.000757
82979,,Salif Diao,0.00002
83069,,Ched Evans,0.000018
84150,,Heanor Town F.C.,0.00002
93495,,Worsbrough Bridge Athletic F.C.,0.00002
625985,,Warboys Town F.C.,0.00002
83309,,Paul Futcher,0.000018
91800,,J. League Division 1,0.000038
575768,,Prostjov,0.00003
1383990,,Durban,0.000332
1358723,,200809 La Liga,0.000034
1383398,,Cape Town,0.000542
83852,,Gbor Kirly,0.000018
1362834,,Carlos Alberto Parreira,0.000026
84391,,Martin Laursen,0.000018
88069,,Serie B,0.000159
84448,,Denaby United F.C.,0.000018
232422,,Gristmill,0.000037
619785,,Confluence,0.000173
1062483,,The King's Speech,0.000162
1206073,,Hamlet (place),0.000163
1645746,,West Coast Main Line,0.000027
289420,,Cincinnati,0.000526
542128,,Trades Union Congress,0.000125
1178570,,Morrissey,0.000093
1179936,,Top of the Pops,0.000133
84902,,Chris Marustik,0.000018
537577,,British people,0.000698
762226,,Boxing,0.001168
793033,,Caerleon,0.000026
807679,,Finance,0.000467
1492614,,Music school,0.00021
1790240,,Torchwood,0.000131
85102,,Runcorn F.C. Halton,0.000018
85106,,Springfield Park (Wigan),0.000018
488577,,Gothenburg,0.000215
535370,,Durham University,0.00016
722591,,School for Seduction,0.000025
955053,,Aberdeen,0.000242
1176931,,Bryan Ferry,0.000041
1180347,,Paul Oakenfold,0.000034
85556,,Ashton National F.C.,0.000018
85600,,List of English football commentators,0.000018
85605,,List of sports announcers,0.000018
226499,,Harry Neale,0.000023
322405,,Television network,0.000523
669412,,Brian Johnston,0.000021
757612,,Michael Buffer,0.000019
1029245,,Michel Drucker,0.000019
1033192,,Gabby Logan,0.000076
1060710,,HBO,0.000453
1163291,,NBC,0.001725
1333291,,John McEnroe,0.000097
86106,,George Hamilton (footballer),0.000018
86292,,Collin Samuel,0.000018
86451,,Sol Bamba,0.000018
490902,,2008 Summer Olympics,0.00123
86473,,Jamie Smith (footballer born 1980),0.000018
1005294,,Houston Dynamo,0.00007
86563,,Billy Dodds,0.000018
86580,,Paul Gallacher,0.000018
89718,,Berti Vogts,0.000021
956005,,Bank of Scotland,0.000083
87612,,Raymond Kopa,0.000063
549824,,James Connolly,0.000036
92717,,Liam Kelly (footballer born 1990),0.000036
86960,,Cowdenbeath F.C.,0.000031
86990,,Edinburgh City F.C.,0.000018
87041,,Alan McInally,0.000018
87063,,Ally Dawson,0.000018
87252,,Johnny Hubbard,0.000018
87370,,Bill Norman (football manager),0.000018
87703,,Nuno Gomes,0.000021
88009,,Michele Tardioli,0.000018
88050,,Federico Giampaolo,0.000018
93050,,Giulianova Calcio,0.000029
103334,,Udine,0.000054
969828,,Vicenza,0.000187
88770,,201112 F.C. Internazionale Milano season,0.000018
91685,,Yuto Nagatomo,0.00004
88838,,200506 Serie A,0.000105
88941,,Clarence Seedorf,0.00006
396133,,Korean Broadcasting System,0.00011
88955,,Stadio Luigi Ferraris,0.00002
103632,,Giuseppe Garibaldi,0.000266
415713,,Rijeka,0.000194
771960,,Benito Mussolini,0.00082
89068,,Hugo Campagnaro,0.000018
89460,,Aleksandar Prijovi,0.000018
1205232,,St. Gallen,0.00011
89519,,Kelly Houlker,0.000018
89792,,Myles Anderson,0.000018
89978,,Diego Maradona,0.000025
1403591,,The Huffington Post,0.000206
1643539,,Mar del Plata,0.00011
1459532,,FC Dynamo Moscow,0.000092
1459593,,Soviet Top League,0.000066
90011,,Ernie Gregory,0.000018
90064,,Youssef Safri,0.000018
90251,,William Short (footballer),0.000018
90439,,Regis Felisberto Masarim,0.000018
91372,,Ruy Ramos,0.000018
91451,,Ichizo Nakata,0.000018
363388,,Sendai,0.000056
819214,,Sumo,0.000184
92567,,AFC Rushden & Diamonds,0.000018
92816,,1881 in association football,0.000018
92972,,A.S.D. Manfredonia Football 1932,0.000018
93047,,201112 Lega Pro Seconda Divisione,0.000018
93230,,Francesco Pratali,0.000018
93581,,Asante Gullit Okyere,0.000018
94083,,Haddington Athletic F.C.,0.000018
94088,,Danny Diver,0.000018
563196,,Evile,0.000022
822695,,Writer,0.000566
823482,,Author,0.000635
1184090,,Hip hop,0.000223
1561429,,"Scarborough, North Yorkshire",0.000055
1651276,,Burger King,0.000045
94826,,"St Luke's Church, Goostrey",0.000026
95155,,John Hulse,0.000024
1777784,,Diocese of Chester,0.000026
94896,,Crabwall Hall,0.000018
94913,,Leghs of Lyme,0.000018
1144132,,Tower of London,0.000475
95048,,"Malpas, Cheshire",0.000018
95089,,Helsby,0.000018
1778654,,"St John's College, Cambridge",0.000181
95718,,Fleetwood,0.000018
232472,,"Freeport, Maine",0.000019
96405,,Bill Booth (footballer),0.000018
96750,,Jeroen Zoet,0.000024
96929,,Netherlands national under-21 football team,0.000018
96997,,Theo Zwarthoed,0.000018
97915,,FC Zwolle,0.000021
98096,,Hardy (surname),0.000018
1130822,,Audrey March Hardy,0.000024
98247,,Emilia-Romagna,0.000151
174529,,Livy,0.000302
599190,,Cooperative,0.000158
1062200,,Bernardo Bertolucci,0.000036
1342812,,Lombards,0.000481
98259,,Sant'Agata sul Santerno,0.000018
215872,,Giovanni Pierluigi da Palestrina,0.000201
464750,,National park,0.000364
649746,,Campania,0.000171
897314,,Gorizia and Gradisca,0.000114
1093531,,Nobel Prize in Physics,0.000379
