Source,Target,Type,Weight
18084,18303,Directed,1.0
18084,121347,Directed,1.0
18084,232926,Directed,1.0
18084,237919,Directed,1.0
18084,279122,Directed,1.0
18084,367035,Directed,1.0
18084,459249,Directed,1.0
18084,896828,Directed,1.0
18084,987583,Directed,1.0
18084,1167891,Directed,1.0
18241,18303,Directed,1.0
18241,18348,Directed,1.0
18241,98332,Directed,1.0
18241,117480,Directed,1.0
18241,117810,Directed,1.0
18241,118128,Directed,1.0
18241,119785,Directed,1.0
18241,121347,Directed,1.0
18241,138509,Directed,1.0
18241,232926,Directed,1.0
18241,243528,Directed,1.0
18241,279122,Directed,1.0
18241,303904,Directed,1.0
18241,362517,Directed,1.0
18241,459249,Directed,1.0
18241,518025,Directed,1.0
18241,519419,Directed,1.0
18241,541013,Directed,1.0
18241,619317,Directed,1.0
18241,710149,Directed,1.0
18241,896828,Directed,1.0
18241,926275,Directed,1.0
18241,987583,Directed,1.0
18241,1118496,Directed,1.0
18241,1387565,Directed,1.0
18241,1655802,Directed,1.0
18286,18303,Directed,1.0
18286,19440,Directed,1.0
18286,121347,Directed,1.0
18286,230038,Directed,1.0
18286,243528,Directed,1.0
18286,279122,Directed,1.0
18286,294055,Directed,1.0
18286,303904,Directed,1.0
18286,624053,Directed,1.0
18286,1208256,Directed,1.0
18286,1684420,Directed,1.0
18303,18286,Directed,1.0
18303,18307,Directed,1.0
18303,18318,Directed,1.0
18303,18348,Directed,1.0
18303,18382,Directed,1.0
18303,19440,Directed,1.0
18303,117472,Directed,1.0
18303,119785,Directed,1.0
18303,121347,Directed,1.0
18303,121348,Directed,1.0
18303,232926,Directed,1.0
18303,243528,Directed,1.0
18303,244646,Directed,1.0
18303,279122,Directed,1.0
18303,335131,Directed,1.0
18303,362517,Directed,1.0
18303,394841,Directed,1.0
18303,745475,Directed,1.0
18303,896828,Directed,1.0
18303,1136035,Directed,1.0
18303,1136236,Directed,1.0
18303,1136283,Directed,1.0
18303,1400458,Directed,1.0
18303,1406267,Directed,1.0
18303,1522220,Directed,1.0
18303,1549575,Directed,1.0
18307,17751,Directed,1.0
18307,18286,Directed,1.0
18307,18348,Directed,1.0
18307,19440,Directed,1.0
18307,98332,Directed,1.0
18307,117810,Directed,1.0
18307,118219,Directed,1.0
18307,119785,Directed,1.0
18307,121347,Directed,1.0
18307,121348,Directed,1.0
18307,255463,Directed,1.0
18307,278167,Directed,1.0
18307,279177,Directed,1.0
18307,335218,Directed,1.0
18307,362517,Directed,1.0
18307,364585,Directed,1.0
18307,367035,Directed,1.0
18307,471303,Directed,1.0
18307,682479,Directed,1.0
18307,785921,Directed,1.0
18307,896828,Directed,1.0
18307,925063,Directed,1.0
18307,945252,Directed,1.0
18307,1081007,Directed,1.0
18307,1113911,Directed,1.0
18307,1168792,Directed,1.0
18307,1413862,Directed,1.0
18307,1426870,Directed,1.0
18307,1522220,Directed,1.0
18307,1536236,Directed,1.0
18307,1595961,Directed,1.0
18318,17629,Directed,1.0
18318,17742,Directed,1.0
18318,18303,Directed,1.0
18318,98332,Directed,1.0
18318,243528,Directed,1.0
18318,362517,Directed,1.0
18318,926275,Directed,1.0
18318,1136035,Directed,1.0
18318,1399880,Directed,1.0
18318,1604923,Directed,1.0
18348,18303,Directed,1.0
18348,19440,Directed,1.0
18348,98332,Directed,1.0
18348,119785,Directed,1.0
18348,119820,Directed,1.0
18348,121347,Directed,1.0
18348,195254,Directed,1.0
18348,232926,Directed,1.0
18348,243528,Directed,1.0
18348,279122,Directed,1.0
18348,346549,Directed,1.0
18348,459249,Directed,1.0
18348,471303,Directed,1.0
18348,541013,Directed,1.0
18348,896828,Directed,1.0
18348,987583,Directed,1.0
18348,1167891,Directed,1.0
18348,1169041,Directed,1.0
18382,18286,Directed,1.0
18382,18303,Directed,1.0
18382,18348,Directed,1.0
18382,232926,Directed,1.0
18382,243528,Directed,1.0
18382,244646,Directed,1.0
18382,335131,Directed,1.0
18382,362517,Directed,1.0
18382,394841,Directed,1.0
18382,745475,Directed,1.0
18382,896828,Directed,1.0
18382,1399880,Directed,1.0
18382,1513212,Directed,1.0
18382,1522220,Directed,1.0
18382,1536049,Directed,1.0
18382,1549575,Directed,1.0
18403,18303,Directed,1.0
18403,19440,Directed,1.0
18403,49755,Directed,1.0
18403,116123,Directed,1.0
18403,117472,Directed,1.0
18403,117810,Directed,1.0
18403,119785,Directed,1.0
18403,121347,Directed,1.0
18403,168957,Directed,1.0
18403,243528,Directed,1.0
18403,279122,Directed,1.0
18403,362517,Directed,1.0
18403,367035,Directed,1.0
18403,394841,Directed,1.0
18403,446994,Directed,1.0
18403,471303,Directed,1.0
18403,519419,Directed,1.0
18403,987583,Directed,1.0
18403,1168735,Directed,1.0
18403,1169041,Directed,1.0
18403,1399880,Directed,1.0
18403,1400479,Directed,1.0
18403,1400634,Directed,1.0
18403,1406267,Directed,1.0
18403,1513212,Directed,1.0
18403,1549575,Directed,1.0
18844,18303,Directed,1.0
18844,18403,Directed,1.0
18844,118091,Directed,1.0
18844,230038,Directed,1.0
18844,279122,Directed,1.0
19108,19440,Directed,1.0
19108,49755,Directed,1.0
19108,446994,Directed,1.0
19108,541013,Directed,1.0
19108,1062707,Directed,1.0
19108,1167425,Directed,1.0
19108,1400547,Directed,1.0
19108,1400548,Directed,1.0
19108,1716289,Directed,1.0
19308,18303,Directed,1.0
19308,279122,Directed,1.0
19308,1409704,Directed,1.0
19308,1513212,Directed,1.0
19320,18303,Directed,1.0
19320,19108,Directed,1.0
19320,117472,Directed,1.0
19320,471303,Directed,1.0
19320,1168754,Directed,1.0
19320,1400547,Directed,1.0
19320,1400548,Directed,1.0
19437,121347,Directed,1.0
19437,126914,Directed,1.0
19437,187541,Directed,1.0
19437,512395,Directed,1.0
19437,535544,Directed,1.0
19437,540950,Directed,1.0
19437,541013,Directed,1.0
19437,985851,Directed,1.0
19437,1089621,Directed,1.0
19437,1133790,Directed,1.0
19437,1159788,Directed,1.0
19437,1169041,Directed,1.0
19437,1496185,Directed,1.0
19437,1625918,Directed,1.0
19440,119785,Directed,1.0
19440,121347,Directed,1.0
19440,121348,Directed,1.0
19440,161691,Directed,1.0
19440,214219,Directed,1.0
19440,214515,Directed,1.0
19440,214520,Directed,1.0
19440,230038,Directed,1.0
19440,232926,Directed,1.0
19440,279122,Directed,1.0
19440,364585,Directed,1.0
19440,367035,Directed,1.0
19440,370894,Directed,1.0
19440,394841,Directed,1.0
19440,404117,Directed,1.0
19440,415121,Directed,1.0
19440,433392,Directed,1.0
19440,459249,Directed,1.0
19440,471303,Directed,1.0
19440,472870,Directed,1.0
19440,519419,Directed,1.0
19440,540950,Directed,1.0
19440,541013,Directed,1.0
19440,598911,Directed,1.0
19440,610154,Directed,1.0
19440,619972,Directed,1.0
19440,621948,Directed,1.0
19440,624053,Directed,1.0
19440,656326,Directed,1.0
19440,752559,Directed,1.0
19440,785921,Directed,1.0
19440,880439,Directed,1.0
19440,894387,Directed,1.0
19440,926225,Directed,1.0
19440,926242,Directed,1.0
19440,987583,Directed,1.0
19440,1039346,Directed,1.0
19440,1062707,Directed,1.0
19440,1118496,Directed,1.0
19440,1134232,Directed,1.0
19440,1167495,Directed,1.0
19440,1167891,Directed,1.0
19440,1168717,Directed,1.0
19440,1168889,Directed,1.0
19440,1168930,Directed,1.0
19440,1169041,Directed,1.0
19440,1175077,Directed,1.0
19440,1184240,Directed,1.0
19440,1204836,Directed,1.0
19440,1313468,Directed,1.0
19440,1362343,Directed,1.0
19440,1383396,Directed,1.0
19440,1400478,Directed,1.0
19440,1400479,Directed,1.0
19440,1400481,Directed,1.0
19440,1400484,Directed,1.0
19440,1400549,Directed,1.0
19440,1403084,Directed,1.0
19440,1441393,Directed,1.0
19440,1496185,Directed,1.0
19440,1549575,Directed,1.0
19440,1625918,Directed,1.0
19440,1643167,Directed,1.0
19440,1655582,Directed,1.0
19440,1714825,Directed,1.0
20454,7862,Directed,1.0
20584,7856,Directed,1.0
20584,21030,Directed,1.0
20584,21843,Directed,1.0
20584,98332,Directed,1.0
20584,138509,Directed,1.0
20584,168957,Directed,1.0
20584,174556,Directed,1.0
20584,187620,Directed,1.0
20584,195254,Directed,1.0
20584,230038,Directed,1.0
20584,233890,Directed,1.0
20584,244646,Directed,1.0
20584,280589,Directed,1.0
20584,347877,Directed,1.0
20584,541013,Directed,1.0
20584,846596,Directed,1.0
20584,880439,Directed,1.0
20584,987583,Directed,1.0
20584,1118496,Directed,1.0
20584,1232959,Directed,1.0
20584,1399880,Directed,1.0
20584,1515159,Directed,1.0
20584,1609252,Directed,1.0
20584,1655802,Directed,1.0
20598,21845,Directed,1.0
20598,230038,Directed,1.0
20598,294055,Directed,1.0
20598,1213678,Directed,1.0
20598,1232959,Directed,1.0
20599,20584,Directed,1.0
20599,20598,Directed,1.0
20599,20605,Directed,1.0
20599,21030,Directed,1.0
20599,347877,Directed,1.0
20599,1213678,Directed,1.0
20599,1232959,Directed,1.0
20599,1777752,Directed,1.0
20605,20598,Directed,1.0
20605,230038,Directed,1.0
20605,370894,Directed,1.0
20900,20902,Directed,1.0
20900,1362343,Directed,1.0
20902,20900,Directed,1.0
20902,575780,Directed,1.0
20902,1383396,Directed,1.0
20902,1609252,Directed,1.0
20951,7856,Directed,1.0
20951,7862,Directed,1.0
21030,7770,Directed,1.0
21030,7862,Directed,1.0
21030,98332,Directed,1.0
21030,287376,Directed,1.0
21030,1213678,Directed,1.0
21030,1362343,Directed,1.0
21780,4500,Directed,1.0
21780,20598,Directed,1.0
21780,49755,Directed,1.0
21780,367035,Directed,1.0
21780,867493,Directed,1.0
21780,880439,Directed,1.0
21780,1362343,Directed,1.0
21843,21845,Directed,1.0
21843,279122,Directed,1.0
21843,867493,Directed,1.0
21843,1089353,Directed,1.0
21843,1168790,Directed,1.0
21845,867493,Directed,1.0
21896,21845,Directed,1.0
21896,867493,Directed,1.0
21896,1089353,Directed,1.0
21896,1118496,Directed,1.0
21924,21845,Directed,1.0
21924,219468,Directed,1.0
21924,511676,Directed,1.0
21924,541013,Directed,1.0
21924,614945,Directed,1.0
21924,833253,Directed,1.0
21924,847351,Directed,1.0
21924,955374,Directed,1.0
21924,1091056,Directed,1.0
21924,1115861,Directed,1.0
21924,1680965,Directed,1.0
22187,117480,Directed,1.0
22187,195254,Directed,1.0
22187,230038,Directed,1.0
22187,370894,Directed,1.0
22187,1089353,Directed,1.0
22187,1232959,Directed,1.0
22187,1457593,Directed,1.0
23096,23700,Directed,1.0
23096,610184,Directed,1.0
23096,1055792,Directed,1.0
23531,731519,Directed,1.0
23531,1167530,Directed,1.0
23580,23096,Directed,1.0
23580,60136,Directed,1.0
23580,1398130,Directed,1.0
23580,1404458,Directed,1.0
23700,6341,Directed,1.0
23700,8308,Directed,1.0
23700,23096,Directed,1.0
23700,23819,Directed,1.0
23700,121347,Directed,1.0
23700,195254,Directed,1.0
23700,433392,Directed,1.0
23700,459249,Directed,1.0
23700,543242,Directed,1.0
23700,1055792,Directed,1.0
23700,1167430,Directed,1.0
23700,1168752,Directed,1.0
23700,1168754,Directed,1.0
23700,1184538,Directed,1.0
23700,1400634,Directed,1.0
23700,1716289,Directed,1.0
23740,55116,Directed,1.0
23740,60136,Directed,1.0
23740,193606,Directed,1.0
23740,785921,Directed,1.0
23740,1039346,Directed,1.0
23740,1175077,Directed,1.0
23740,1184538,Directed,1.0
23740,1400304,Directed,1.0
23799,346549,Directed,1.0
23799,459249,Directed,1.0
23799,987583,Directed,1.0
23819,23700,Directed,1.0
23819,279122,Directed,1.0
23819,958713,Directed,1.0
23819,987583,Directed,1.0
23819,1061904,Directed,1.0
23819,1105998,Directed,1.0
23819,1167430,Directed,1.0
23819,1168752,Directed,1.0
23819,1184538,Directed,1.0
23819,1400548,Directed,1.0
23819,1400634,Directed,1.0
23819,1715239,Directed,1.0
23883,230038,Directed,1.0
23883,1039346,Directed,1.0
23883,1609236,Directed,1.0
23883,1613676,Directed,1.0
23937,279122,Directed,1.0
23937,697817,Directed,1.0
23937,1055792,Directed,1.0
23937,1175416,Directed,1.0
23937,1643167,Directed,1.0
24191,332015,Directed,1.0
24191,1400549,Directed,1.0
24191,1407345,Directed,1.0
25476,6112,Directed,1.0
25476,6341,Directed,1.0
25476,6463,Directed,1.0
25476,8308,Directed,1.0
25476,1166348,Directed,1.0
25476,1242760,Directed,1.0
25476,1398130,Directed,1.0
25476,1409704,Directed,1.0
25476,1537860,Directed,1.0
25604,6112,Directed,1.0
25604,6463,Directed,1.0
25604,9227,Directed,1.0
25604,60136,Directed,1.0
25604,279122,Directed,1.0
25604,1169041,Directed,1.0
25604,1184538,Directed,1.0
25604,1400534,Directed,1.0
25604,1403809,Directed,1.0
25975,121347,Directed,1.0
26185,8311,Directed,1.0
27438,27466,Directed,1.0
27438,785921,Directed,1.0
27466,27531,Directed,1.0
27466,785921,Directed,1.0
27531,27466,Directed,1.0
27531,83529,Directed,1.0
27531,86609,Directed,1.0
27531,88823,Directed,1.0
27531,218714,Directed,1.0
27531,1458814,Directed,1.0
27603,27531,Directed,1.0
27603,82347,Directed,1.0
27603,785921,Directed,1.0
28014,82313,Directed,1.0
28014,218714,Directed,1.0
28014,367026,Directed,1.0
28014,785921,Directed,1.0
28928,59915,Directed,1.0
28928,347877,Directed,1.0
28928,435515,Directed,1.0
28928,535544,Directed,1.0
28928,541013,Directed,1.0
28928,835651,Directed,1.0
28928,976364,Directed,1.0
28928,1106737,Directed,1.0
29857,1169041,Directed,1.0
29963,541013,Directed,1.0
30417,94335,Directed,1.0
30417,1097042,Directed,1.0
30417,1105998,Directed,1.0
30417,1205354,Directed,1.0
30638,94335,Directed,1.0
30638,187620,Directed,1.0
30638,279122,Directed,1.0
30638,541013,Directed,1.0
30638,807848,Directed,1.0
30638,818759,Directed,1.0
30638,880439,Directed,1.0
30638,896828,Directed,1.0
30832,487798,Directed,1.0
30832,541013,Directed,1.0
30832,1061902,Directed,1.0
30832,1386407,Directed,1.0
30832,1391346,Directed,1.0
30832,1647874,Directed,1.0
30832,1648032,Directed,1.0
32119,46403,Directed,1.0
32119,83517,Directed,1.0
32119,98332,Directed,1.0
32119,442007,Directed,1.0
32119,682479,Directed,1.0
32119,818759,Directed,1.0
32119,832501,Directed,1.0
32119,926275,Directed,1.0
32119,1118496,Directed,1.0
32119,1576642,Directed,1.0
32119,1647986,Directed,1.0
32119,1649621,Directed,1.0
32119,1651407,Directed,1.0
32119,1655802,Directed,1.0
32119,1727826,Directed,1.0
32140,974293,Directed,1.0
32140,987583,Directed,1.0
32140,1322205,Directed,1.0
32162,32166,Directed,1.0
32162,386893,Directed,1.0
32162,541013,Directed,1.0
32162,1564043,Directed,1.0
32166,32162,Directed,1.0
32166,227544,Directed,1.0
32166,1061487,Directed,1.0
32241,541013,Directed,1.0
32266,1155742,Directed,1.0
32266,1179310,Directed,1.0
32304,32266,Directed,1.0
32304,120738,Directed,1.0
32304,230038,Directed,1.0
32304,237919,Directed,1.0
32304,279122,Directed,1.0
32304,504209,Directed,1.0
32304,1165336,Directed,1.0
32304,1455774,Directed,1.0
32304,1564043,Directed,1.0
32304,1595949,Directed,1.0
32304,1684420,Directed,1.0
32406,169207,Directed,1.0
32406,169387,Directed,1.0
32406,169669,Directed,1.0
32406,174556,Directed,1.0
32406,175556,Directed,1.0
32406,182645,Directed,1.0
32406,279122,Directed,1.0
32406,347877,Directed,1.0
32406,511771,Directed,1.0
32406,568995,Directed,1.0
32406,656326,Directed,1.0
32406,680431,Directed,1.0
32406,978876,Directed,1.0
32406,979519,Directed,1.0
32406,1168717,Directed,1.0
32406,1168723,Directed,1.0
32406,1407290,Directed,1.0
32406,1643167,Directed,1.0
32406,1684420,Directed,1.0
32406,1741562,Directed,1.0
32503,8698,Directed,1.0
32503,121347,Directed,1.0
32503,187620,Directed,1.0
32503,303904,Directed,1.0
32503,1022390,Directed,1.0
32503,1053700,Directed,1.0
32503,1179036,Directed,1.0
32503,1184538,Directed,1.0
32503,1400304,Directed,1.0
33247,6389,Directed,1.0
33247,111500,Directed,1.0
33247,541013,Directed,1.0
34131,187620,Directed,1.0
34180,543587,Directed,1.0
34180,548382,Directed,1.0
34180,1147656,Directed,1.0
34891,126914,Directed,1.0
34891,752559,Directed,1.0
35202,1091140,Directed,1.0
35202,1537808,Directed,1.0
35202,1537846,Directed,1.0
35202,1538152,Directed,1.0
35249,6463,Directed,1.0
35255,121347,Directed,1.0
35255,121348,Directed,1.0
35255,279122,Directed,1.0
35255,1205354,Directed,1.0
35255,1404458,Directed,1.0
35255,1537128,Directed,1.0
35280,647862,Directed,1.0
35280,814691,Directed,1.0
35367,6613,Directed,1.0
35367,1060579,Directed,1.0
36453,6112,Directed,1.0
36453,1537761,Directed,1.0
36460,8311,Directed,1.0
36460,121347,Directed,1.0
36460,121348,Directed,1.0
36460,364585,Directed,1.0
36460,446994,Directed,1.0
36460,460530,Directed,1.0
36460,902743,Directed,1.0
36460,987583,Directed,1.0
36460,1457593,Directed,1.0
36896,6340,Directed,1.0
36896,978876,Directed,1.0
36896,987583,Directed,1.0
36970,112785,Directed,1.0
37510,543242,Directed,1.0
37510,1033735,Directed,1.0
37510,1090227,Directed,1.0
37510,1184538,Directed,1.0
37510,1213678,Directed,1.0
38142,38200,Directed,1.0
38142,621948,Directed,1.0
38200,38142,Directed,1.0
38200,621948,Directed,1.0
38268,7862,Directed,1.0
38268,279029,Directed,1.0
38268,279122,Directed,1.0
38268,309776,Directed,1.0
38561,203241,Directed,1.0
38561,230038,Directed,1.0
38561,504209,Directed,1.0
38561,833253,Directed,1.0
38561,846596,Directed,1.0
39089,121348,Directed,1.0
39089,366487,Directed,1.0
39089,367025,Directed,1.0
39089,367026,Directed,1.0
39089,367035,Directed,1.0
39089,456246,Directed,1.0
39089,1055792,Directed,1.0
39089,1168735,Directed,1.0
39089,1205348,Directed,1.0
39089,1205356,Directed,1.0
39089,1537808,Directed,1.0
39648,279122,Directed,1.0
39648,332015,Directed,1.0
39648,1022390,Directed,1.0
39648,1168723,Directed,1.0
39786,279122,Directed,1.0
39786,816971,Directed,1.0
39786,926275,Directed,1.0
39786,1093693,Directed,1.0
39786,1531534,Directed,1.0
39786,1537808,Directed,1.0
39786,1726863,Directed,1.0
40778,575780,Directed,1.0
40796,53035,Directed,1.0
41607,1313469,Directed,1.0
41607,1313470,Directed,1.0
41607,1313471,Directed,1.0
41607,1313472,Directed,1.0
41940,49755,Directed,1.0
41940,112785,Directed,1.0
41940,405704,Directed,1.0
41940,409641,Directed,1.0
41940,413732,Directed,1.0
41940,442007,Directed,1.0
41940,471303,Directed,1.0
41940,568995,Directed,1.0
41940,1537819,Directed,1.0
42391,46403,Directed,1.0
42391,367025,Directed,1.0
42391,405704,Directed,1.0
42391,471303,Directed,1.0
42391,1168735,Directed,1.0
42677,405704,Directed,1.0
42677,442007,Directed,1.0
42677,543242,Directed,1.0
42677,832420,Directed,1.0
42677,832501,Directed,1.0
42677,1168735,Directed,1.0
42677,1715239,Directed,1.0
42732,43344,Directed,1.0
42732,54889,Directed,1.0
42732,54890,Directed,1.0
42732,55116,Directed,1.0
42732,58379,Directed,1.0
42732,59369,Directed,1.0
42732,59751,Directed,1.0
42732,367026,Directed,1.0
42732,442007,Directed,1.0
42732,471303,Directed,1.0
42732,977921,Directed,1.0
42732,1118496,Directed,1.0
42732,1168178,Directed,1.0
42732,1184351,Directed,1.0
42732,1457593,Directed,1.0
43056,43344,Directed,1.0
43056,117480,Directed,1.0
43056,825703,Directed,1.0
43180,42677,Directed,1.0
43180,542390,Directed,1.0
43180,544110,Directed,1.0
43344,11586,Directed,1.0
43344,42677,Directed,1.0
43344,42732,Directed,1.0
43344,60136,Directed,1.0
43344,121348,Directed,1.0
43344,168957,Directed,1.0
43344,174556,Directed,1.0
43344,174674,Directed,1.0
43344,321493,Directed,1.0
43344,366487,Directed,1.0
43344,367025,Directed,1.0
43344,367026,Directed,1.0
43344,367035,Directed,1.0
43344,404117,Directed,1.0
43344,405704,Directed,1.0
43344,442007,Directed,1.0
43344,535544,Directed,1.0
43344,832501,Directed,1.0
43344,1118496,Directed,1.0
43344,1167495,Directed,1.0
43344,1168735,Directed,1.0
43344,1168902,Directed,1.0
43344,1441393,Directed,1.0
43344,1441413,Directed,1.0
43344,1518802,Directed,1.0
43344,1537820,Directed,1.0
43344,1537822,Directed,1.0
43344,1538049,Directed,1.0
43344,1653406,Directed,1.0
43344,1655582,Directed,1.0
43353,53035,Directed,1.0
43353,121348,Directed,1.0
43353,367025,Directed,1.0
43353,367026,Directed,1.0
43353,367035,Directed,1.0
43353,409641,Directed,1.0
43353,442007,Directed,1.0
43353,471303,Directed,1.0
43353,610154,Directed,1.0
43353,987583,Directed,1.0
43353,1118496,Directed,1.0
43353,1168735,Directed,1.0
43353,1441393,Directed,1.0
43353,1457593,Directed,1.0
43355,43344,Directed,1.0
43355,49755,Directed,1.0
43355,409641,Directed,1.0
43355,610466,Directed,1.0
43355,686510,Directed,1.0
43355,751119,Directed,1.0
43355,1175077,Directed,1.0
43355,1175416,Directed,1.0
43355,1715239,Directed,1.0
43356,43344,Directed,1.0
43356,404117,Directed,1.0
43356,405704,Directed,1.0
43356,539753,Directed,1.0
43356,541013,Directed,1.0
43356,543242,Directed,1.0
43356,598911,Directed,1.0
43356,779569,Directed,1.0
43356,1039342,Directed,1.0
43356,1055792,Directed,1.0
43356,1167402,Directed,1.0
43356,1175077,Directed,1.0
43356,1184538,Directed,1.0
43356,1441393,Directed,1.0
43356,1583266,Directed,1.0
43356,1728090,Directed,1.0
43389,43344,Directed,1.0
43389,53035,Directed,1.0
43389,409641,Directed,1.0
43389,442007,Directed,1.0
43389,1167401,Directed,1.0
43389,1168735,Directed,1.0
43389,1205356,Directed,1.0
43389,1653406,Directed,1.0
43488,43344,Directed,1.0
43488,43389,Directed,1.0
43488,164027,Directed,1.0
43488,174556,Directed,1.0
43488,352543,Directed,1.0
43488,364585,Directed,1.0
43488,405704,Directed,1.0
43488,446993,Directed,1.0
43488,446994,Directed,1.0
43488,471303,Directed,1.0
43488,1055792,Directed,1.0
43488,1101949,Directed,1.0
43488,1168735,Directed,1.0
43488,1655802,Directed,1.0
43488,1714803,Directed,1.0
43488,1766106,Directed,1.0
43617,367025,Directed,1.0
43617,1118496,Directed,1.0
43617,1168735,Directed,1.0
43952,49755,Directed,1.0
43952,53035,Directed,1.0
43952,1313469,Directed,1.0
44168,446994,Directed,1.0
44227,271829,Directed,1.0
44227,279122,Directed,1.0
44227,488567,Directed,1.0
44227,807382,Directed,1.0
